0114-0021,0114-0053,0.6989782828489378
0114-0046,0114-0046,1.0
0114-0046,0114-0048,0.6002855530710747
0114-0048,0114-0048,1.0
0114-0048,0114-0053,0.7053684150788235
0115-0030,0115-0030,1.0
0115-0030,0115-0062,0.8390465275603827
0117-0006,0117-0006,1.0
0117-0006,0117-0078,0.6488812881461524
0117-0020,0117-0020,1.0
0117-0020,0117-0021,0.7312425750315933
0117-0045,0117-0045,1.0
0117-0045,0117-0099,0.6684430479498854
0118-0007,0118-0007,1.0
0118-0007,0118-0068,0.6066865524340397
0119-0262,0119-0262,1.0
0119-0262,0121-0032,0.6750553881590541
0119-0306,0119-0306,1.0
0119-0306,0119-0448,0.6750710253927957
0119-0356,0119-0356,1.0
0119-0356,0119-0481,0.965365121019489
0120-0032,0120-0032,1.0
0120-0032,0120-0169,0.8146390693499065
0120-0054,0120-0054,1.0
0120-0054,0120-0162,0.613501422633873
0120-0117,0120-0117,1.0
0120-0117,0120-0184,0.685692075952877
0120-0126,0120-0126,1.0
0120-0126,0120-0164,0.6000137814270484
0120-0130,0120-0130,1.0
0120-0130,0120-0186,0.7106938207175186
0122-0001,0122-0001,1.0
0122-0001,0122-0019,0.7103869443330862
0123-0001,0123-0001,1.0
0123-0001,0123-0058,0.8897975278459296
0123-0023,0123-0023,1.0
0123-0023,0123-0026,0.6530292097169547
0125-0002,0125-0002,1.0
0125-0002,0125-0003,0.636393045409334
0126-0042,0126-0042,1.0
0126-0042,0126-0132,0.7199722901031178
0126-0052,0126-0052,1.0
0126-0052,0126-0170,0.6893232258764522
0126-0056,0126-0056,1.0
0126-0056,0126-0157,0.6476670148822309
0127-0052,0127-0052,1.0
0127-0052,0127-0085,0.6066390658479824
